,0,1,2,3
0,Keira Knightley,"I don't think that you can fake warmth. You can fake lust, jealousy, anger; those are all quite easy. But actual, genuine warmth? I don't think you can fake it.","[anger, fake, easy]",jealousy
1,James M. Barrie,That is ever the way. 'Tis all jealousy to the bride and good wishes to the corpse.,"[good, wedding, bride]",jealousy
2,Jean Baudrillard,"A negative judgment gives you more satisfaction than praise, provided it smacks of jealousy.","[negative, praise, you]",jealousy
3,Nadine Velazquez,"I went to a girls' school, and it was awful. The combination of my teenage anger and their jealousy meant I was always getting into fights. There was a lot of pulling of hair and scratching of faces and rolling around on the floor.","[school, anger, hair]",jealousy
4,Mary Douglas,"Religion can make it worse. Are you supposing that if people were encouraged to believe in a transcendent reality, and to be encouraged by grand rituals and music and preaching, to love their neighbors, then they would put jealousy and frustration aside?","[love, music, religion]",jealousy
5,Frederica Mathewes-Green,"People don't do theology in a vacuum but in a community with other theological thinkers, where there's jealousy, vanity, hurt pride, all those things.","[community, pride, people]",jealousy
6,Ron Moody,"If we destroy the biosphere, then mankind will die. We all waste our time worrying about stupid wars and petty jealousy and greed, and all the time, we're sitting on a time bomb.","[time, stupid, greed]",jealousy
7,Jeff Ross,"When I see a good singer, I get teary-eyed. Part of it is jealousy because all comedians are frustrated rock stars. That's a fact.","[good, stars, see]",jealousy
8,Cesare Beccaria,Philosophers see no harm in the Jesuits other than in their effect on humanity and the sciences. The vulgar and especially the prejudiced only hate them from an envy and jealousy born out of conspiracy and intrigue at an organisation which overshadows them.,"[hate, humanity, envy]",jealousy
9,Harold E. Varmus,"I saw my friends in medical school seeming to be more engaged with the real world. That provoked a sort of jealousy, and I decided to go to medical school after all.","[school, medical, friends]",jealousy
10,Giordano Bruno,"See how fortune deludes us, and that which we put carefully into her hands, she either breaks or lets it fall from her hands, or causes it to be removed by the violence of another, or suffocates and poisons, or taints with suspicion, fear and jealousy to the great hurt and ruin of the possessor.","[fear, great, violence]",jealousy
11,Joy Behar,It's a completely useless emotion - jealousy. I don't go there.,"[emotion, useless, go]",jealousy
12,Richard Le Gallienne,"There is something mean in human nature that prefers to think evil, that gives a willing ear and a ready welcome to calumny, a sort of jealousy of goodness and greatness and things of good report.","[nature, good, greatness]",jealousy
13,Jonathan Raban,"Critics? Don't talk to me of critics! You think some jackanapes journalist, his soul eaten away by the maggots of jealousy and failure, has anything worthwhile to say of art? I don't.","[art, failure, soul]",jealousy
14,Lawrence Durrell,"It is not love that is blind, but jealousy.","[love, blind]",jealousy
15,Richard Perle,The jealousy and resentment that animate the terrorists also affect many of our former cold war allies.,"[war, cold war, cold]",jealousy
16,George Meredith,Jealousy is love bed of burning snarl.,"[love, bed, burning]",jealousy
17,Cheryl Tiegs,"But when I would see the surrogate, my first instinct, my first reaction would be jealousy, because she was doing what I wanted to do.","[doing, she, see]",jealousy
18,Pete Docter,"'Toy Story' we found, sorta by accident, because we didn't know what we were doing, the idea of being replaced by somebody. Everybody has that fear, or encounters this jealousy at some point.","[fear, doing, know]",jealousy
19,Hallie Ephron,"My rule of writing is that no one can do what you can do, so jealousy or competitiveness are pointless. I am always happy when one of my sisters has a book published that I get to read.","[happy, book, i am]",jealousy
20,Adrian Lyne,"Obviously, in dealing with a relationship, sexuality has to be involved, and jealousy and emotions like that. And I don't know, I've always been intrigued by those emotions.","[relationship, know, emotions]",jealousy
21,Tom Drury,"Rather than writing about international events, I write about individual lives. There is elation and sadness, death and birth, love and jealousy, co-operation and betrayal. All the great emotional transactions that happen wherever people come together.","[love, death, great]",jealousy
22,Solomon Ibn Gabirol,Jealousy is cruel as the grave: the coals thereof are coals of fire.,"[fire, cruel, grave]",jealousy
23,Chrissie Hynde,In my experience lust only ever leads to misery. All that suspicion and jealousy and anguish it unleashes. I don't want those things in my life.,"[life, experience, my life]",jealousy
24,James Beattie,"No jealousy their dawn of love overcast, nor blasted were their wedded days with strife; each season looked delightful as it past, to the fond husband and the faithful wife.","[love, wedding, past]",jealousy
25,Shiloh Fernandez,"Innately, there are qualities in human beings that are always repetitive. There are things like love and hate and jealousy that are just going to be there forever.","[love, hate, forever]",jealousy
